app_name,prv_com.google.firebase.provider.firebaseinitprovider,rcv_androidx.work.impl.utils.forcestoprunnable$broadcastreceiver,act_com.google.android.play.core.common.playcoredialogwrapperactivity,rcv_androidx.work.impl.background.systemalarm.constraintproxy$networkstateproxy,rcv_androidx.work.impl.diagnostics.diagnosticsreceiver,rcv_androidx.work.impl.background.systemalarm.constraintproxy$batterychargingproxy,act_com.google.android.gms.ads.outofcontexttestingactivity,srv_com.google.android.datatransport.runtime.backends.transportbackenddiscovery,rcv_androidx.work.impl.background.systemalarm.reschedulereceiver,perm_android.permission.post_notifications,rcv_com.google.android.datatransport.runtime.scheduling.jobscheduling.alarmmanagerschedulerbroadcastreceiver,srv_androidx.work.impl.foreground.systemforegroundservice,srv_com.google.android.gms.measurement.appmeasurementjobservice,srv_com.google.android.gms.ads.adservice,perm_com.google.android.gms.permission.ad_id,perm_android.permission.access_adservices_ad_id,rcv_androidx.work.impl.background.systemalarm.constraintproxyupdatereceiver,srv_androidx.work.impl.background.systemalarm.systemalarmservice,act_com.google.android.gms.common.api.googleapiactivity,perm_android.permission.access_adservices_attribution,prv_androidx.startup.initializationprovider,rcv_androidx.work.impl.background.systemalarm.constraintproxy$batterynotlowproxy,srv_com.google.firebase.components.componentdiscoveryservice,perm_android.permission.foreground_service,srv_com.google.android.gms.measurement.appmeasurementservice,srv_androidx.work.impl.background.systemjob.systemjobservice,rcv_androidx.profileinstaller.profileinstallreceiver,srv_androidx.room.multiinstanceinvalidationservice,rcv_com.google.android.gms.measurement.appmeasurementreceiver,rcv_androidx.work.impl.background.systemalarm.constraintproxy$storagenotlowproxy,perm_com.google.android.finsky.permission.bind_get_install_referrer_service,perm_android.permission.access_adservices_topics,prv_com.google.android.gms.ads.mobileadsinitprovider,srv_com.google.android.datatransport.runtime.scheduling.jobscheduling.jobinfoschedulerservice,access_location,read_contacts,used_sendtextmessage,has_fatal_exception,activity_started,used_requestnetwork,write_file,total_bytes,std_packet_size,high_dns_queries,ip_only_traffic,dns_queries,frequent_beaconing_detected,unique_flows,many_unique_ips,uncommon_ports_used,unique_dest_ips,suspicious_user_agent,skew_packet_size,avg_packet_size,max_packet_size,min_inter_arrival_time,total_packets,min_packet_size,flow_entropy,max_inter_arrival_time,avg_inter_arrival_time,avg_flow_duration,label
0001EF3DC57C9905FE7EAD593F2C3C092AAE46FA924116EAA704BE896106371D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.611472547230946,10.061980812470004,0,1,0.0,0,1.6094379124341005,0,0,1.6094379124341005,0,0.4061647606802532,9.37810162669672,11.088476294450215,0.0,7.234177179749849,3.8918202981106265,0.7088366601154151,2.606373188757868,0.0224435442699264,0.0224435442699264,1
000234B3B17AA773825C5CC4512702ADD18509BDEBB039F36AA6F5D0EE7A78B6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,16.808355266512308,10.057435271463357,0,1,0.0,0,1.3862943611198906,0,0,1.3862943611198906,0,0.3999133517863006,9.35487989054048,11.088476294450215,0.0,7.454141078146678,4.110873864173311,0.6996999590786587,2.2315329163982462,0.0166785361555487,0.0166785361555487,1
0002996DF1C09CEE8CAA4E44AD873BB838272F25DE5EB2B7640D4FC5CC1E47C5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,15.973225936094668,9.726670618055556,0,1,0.0,0,2.70805020110221,0,0,2.3978952727983707,0,0.293075822536446,8.664186129735207,11.088476294450215,0.0,7.309881485824787,3.8918202981106265,1.0170699896951476,2.0402575276250157,0.019243090561229,0.019243090561229,1
000361DE8A2FA316B685ADABA1FB6BA0499182E773E8621E958337CAF931EFFB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.40938767468824,9.922704848413874,0,1,0.0,0,2.0794415416798357,0,0,1.9459101490553132,0,0.3462009532619504,9.050037355245058,11.088476294450215,0.0,7.360103972989152,3.8918202981106265,0.7609422111027918,2.505030059121023,0.0191288304015204,0.0191288304015204,1
000314F0837FF123AF5445038690A6A697E4FEB6CCE50066D9E776C1EDC1942D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,17.406977907276474,10.162871241134816,0,1,0.0,0,2.0794415416798357,0,0,1.9459101490553132,0,0.4643238189882092,9.642322259168244,11.088476294450215,0.0,7.7651449029361315,3.8918202981106265,0.7387738955774947,2.1333767864209734,0.0125855741887483,0.0125855741887483,1
000346F87D850BB9F756009D54FDCDD6F3944A597946D84BD7F596D96B883A2F,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,17.054883749133772,10.12606020315488,0,1,0.0,0,1.791759469228055,0,0,1.791759469228055,0,0.440527156690669,9.540700926168348,11.088476294450215,0.0,7.51479976048867,3.8918202981106265,0.7451924430695196,1.8640261691282456,0.0132877575307999,0.0132877575307999,1
00036ABBB6497F684E879A70E1AE4759342DF4E559486639ED55657F155B6351,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,17.616241021338094,10.180564951442294,0,1,0.0,0,1.791759469228055,0,0,1.791759469228055,0,0.4685149579415278,9.671102948803211,11.088476294450215,0.0,7.945555428253489,3.8918202981106265,0.7281354775759721,2.0009677007930557,0.0085356802801144,0.0085356802801144,1
000371520366622D75A974E3DA635976A5F8D6569A5D2CAEB08BDAB46E842734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,17.235452360160455,10.148974225281084,0,1,0.0,0,2.0794415416798357,0,0,1.9459101490553132,0,0.4465283636308435,9.58013077291895,11.088476294450215,0.0,7.655864017616056,3.8918202981106265,0.7495261220626176,2.5785761616313305,0.0145341264732367,0.0145341264732367,1
000371520366622D75A974E3DA635976A5F8D6569A5D2CAEB08BDAB46E842734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,17.252204161361895,9.976741808504022,0,1,0.0,0,2.70805020110221,0,0,2.3978952727983707,0,0.3663660226519538,9.168979748625164,11.088476294450215,0.0,8.083637203141548,3.8918202981106265,0.8193632097608329,2.2863919766455933,0.0075482165623672,0.0075482165623672,1
000371520366622D75A974E3DA635976A5F8D6569A5D2CAEB08BDAB46E842734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,17.235452360160455,10.148974225281084,0,1,0.0,0,2.0794415416798357,0,0,1.9459101490553132,0,0.4465283636308435,9.58013077291895,11.088476294450215,0.0,7.655864017616056,3.8918202981106265,0.7495261220626176,2.5785761616313305,0.0145341264732367,0.0145341264732367,1
000371520366622D75A974E3DA635976A5F8D6569A5D2CAEB08BDAB46E842734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,17.252204161361895,9.976741808504022,0,1,0.0,0,2.70805020110221,0,0,2.3978952727983707,0,0.3663660226519538,9.168979748625164,11.088476294450215,0.0,8.083637203141548,3.8918202981106265,0.8193632097608329,2.2863919766455933,0.0075482165623672,0.0075482165623672,1
000183CF190B53ABAF0E6B9C5D6F44B7804334C5DB3ACB2308E7CC3259122C3E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.6879233479793,9.89629231012314,0,1,0.0,0,2.3978952727983707,0,0,2.1972245773362196,0,0.3301347034674624,8.96847667232727,11.088476294450215,0.0,7.720017940432244,3.044522437723423,0.8130283523512759,2.394161394663825,0.0123540961976051,0.0123540961976051,1
000117948810F5DE07F0B296F68535C72B68E4A74B695CE08C488E319FCBF906,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,1,1,15.212078712469172,9.511054832868153,0,1,0.0,0,1.9459101490553132,0,0,1.6094379124341005,0,0.2519534418880397,8.282814550836298,11.071330462204312,0.0,6.930494765951626,4.110873864173311,0.7288496061762284,2.5772874759855715,0.0263699141931427,0.0263699141931427,1
00026B5BA69D84234A229C2638D90FB4287B1C7E5DF5987F6E3028AA02EF1CD7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,17.023940615270806,10.12116591271444,0,1,0.0,0,1.3862943611198906,0,0,1.3862943611198906,0,0.4355273860756343,9.521827326646155,11.088476294450215,0.0,7.502738210754851,4.110873864173311,0.6989239723898518,2.236175493664185,0.0168476039973177,0.0168476039973177,1
00016A9CC8E89A55E827BC17B84FC9C0F23A5FF5B21ADA378688DDB3D64A16EF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,16.133141196950174,9.840132042446902,0,1,0.0,0,2.1972245773362196,0,0,2.0794415416798357,0,0.3274416789205274,8.903438250322733,11.088476294450215,0.0,7.2305631534092925,3.8918202981106265,0.7251239656482804,1.6581962415398592,0.0196636458494394,0.0196636458494394,1
00021576BF9645ECAD95279718EBC3ED25B3E0F9C667ABE950CF4B42A9453996,1,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,17.415135047399644,10.166070887751143,0,1,0.0,0,1.3862943611198906,0,0,1.3862943611198906,0,0.4617748674702887,9.63866515397868,11.088476294450215,0.0,7.776954403322442,3.8918202981106265,0.6937653080860331,2.1235128557784204,0.0112735049517594,0.0112735049517594,1
00012E8F2E49E601EDC786CABAB52FA844D50ADD7D3D09EFD7F8B23E6BA42EFB,1,1,0,1,0,1,0,1,1,0,1,1,1,0,0,0,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0,0,0,0,1,17.535346574861265,10.029739334496128,0,1,0.0,0,2.0794415416798357,0,0,1.9459101490553132,0,0.3807765912626878,9.268248742786378,11.088476294450215,0.0,8.267448958304849,3.8918202981106265,0.7729569593839182,2.1160464544348314,0.0081178738756928,0.0081178738756928,1
000287DD9FB45D48634157C56FDE589F5F6D1D27070827296121C723E3B5941C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,16.147790851664162,9.92855317782996,0,1,0.0,0,1.9459101490553132,0,0,1.9459101490553132,0,0.3546106019764988,9.08400026635676,11.088476294450215,0.0,7.064759027791802,3.8918202981106265,0.8125935649812127,1.9832080054725332,0.0259340035783214,0.0259340035783214,1
musicplayer_mp3player_musicapp,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,17.09190210172026,10.053664953536623,0,1,0.0,1,2.3978952727983707,0,0,2.0794415416798357,0,0.3930241493014856,9.33024578366448,11.088476294450215,0.0,7.762170607138205,3.8918202981106265,0.7832135145497577,2.549755752296431,0.0257714209479259,0.0257714209479259,0
org_ieee_mobile_mcoe_ieee,1,0,1,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,16.588979205456255,9.97417902099722,0,1,0.0,1,2.3978952727983707,0,0,2.0794415416798357,0,0.3647735713236299,9.162534972766537,11.088476294450215,0.0,7.427144133408616,3.8918202981106265,0.7562505919433945,3.516535232843619,0.0341170539120354,0.0341170539120354,0
paper_puzzle_fold_fun_play,0,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,17.092150408807925,10.130472565813712,0,1,0.0,1,2.6390573296152584,0,0,2.302585092994046,0,0.437578917865492,9.53684057383822,11.088476294450215,0.0,7.555905093611346,3.8918202981106265,0.8222953859129852,3.1818783411750435,0.029217696892456,0.029217696892456,0
math_games_education_learn_logic_fun,0,1,1,1,1,1,1,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,1,1,1,0,1,0,0,0,0,0,1,18.144623731225373,10.12165698757315,0,1,0.0,0,2.9444389791664403,0,0,2.4849066497880004,0,0.4180721841535383,9.472385840326837,11.088476294450215,0.0,8.672486075822272,3.8918202981106265,0.7954907719673828,2.4744724923358716,0.0104131499484884,0.0104131499484884,0
pedometer_stepcounter_calorieburner_pedometerforwalking,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,16.879148926010302,10.006564560062015,0,1,0.0,0,2.1972245773362196,0,0,1.9459101490553132,0,0.3803892948576439,9.244424855203064,11.088476294450215,0.0,7.635303886259415,3.8918202981106265,0.7883448687418734,3.044303136705533,0.0201339715259598,0.0201339715259598,0
pdf_reader_pdfviewer_pdfeditor,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,17.069635372971746,10.098309873190177,0,1,0.0,1,2.4849066497880004,0,0,2.1972245773362196,0,0.4238213720052993,9.465814823727516,11.088476294450215,0.0,7.604396348796338,3.8918202981106265,0.7489283507634855,3.0698584615727413,0.0289847833361737,0.0289847833361737,0
org_thunderdog_challegram,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,0,1,1,1,1,0,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,17.300767063000734,10.132640476736418,0,1,0.0,0,2.3978952727983707,0,0,2.0794415416798357,0,0.438679346690899,9.54207825831366,11.088476294450215,0.0,7.759187438507795,3.8918202981106265,0.7839009369323388,3.0758773162492052,0.022663826466539,0.022663826466539,0
maxplayer_mediaplayer_videoplayer,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,17.21408650667147,9.960231106668374,0,1,0.0,0,2.6390573296152584,0,0,2.302585092994046,0,0.3512128993098964,9.103169953646148,11.088476294450215,0.0,8.111328003286733,3.8918202981106265,0.843190343111033,2.9124659203982013,0.0174098974182427,0.0174098974182427,0
mirchi_livevideo_chat,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,17.851444858405774,10.113552743059818,0,1,0.0,0,3.1354942159291497,0,0,2.6390573296152584,0,0.4243102039293125,9.482363914682416,11.088476294450215,0.0,8.369388996647842,3.044522437723423,0.8792142940042349,2.48104277410843,0.0141932110525211,0.0141932110525211,0
org_acharyaprashant_apbooks,1,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,1,0,1,1,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,1,18.29323205980445,10.209083586128514,0,1,0.0,1,2.8903717578961645,0,0,2.4849066497880004,0,0.481711265701861,9.7341886794102,11.088476294450215,0.0,8.559294367434873,3.8918202981106265,0.7981354392416788,2.3828762313093836,0.0112401447079853,0.0112401447079853,0
net_openkochi_yatripartner,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,18.015468628838775,10.202481711131671,0,1,0.0,0,2.772588722239781,0,0,2.302585092994046,0,0.4825351098248981,9.72976268150723,11.088476294450215,0.0,8.286017468404763,3.8918202981106265,0.8141511243331505,2.4858083395740125,0.0144516603934715,0.0144516603934715,0
org_telegram_messenger,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,1,17.829547134274122,10.152534262826835,0,1,0.0,1,2.6390573296152584,0,0,2.302585092994046,0,0.4529038925170905,9.60117088497841,11.088476294450215,0.0,8.228710798793687,3.8918202981106265,0.8084249724429897,3.0618796038584186,0.0160085165677181,0.0160085165677181,0
mobi_mangatoon_novel_portuguese,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,17.468688764334424,10.13171708364666,0,1,0.0,0,2.5649493574615367,0,0,2.1972245773362196,0,0.4409803954468265,9.54758739263709,11.088476294450215,0.0,7.921535632133549,3.8918202981106265,0.7841912072103041,2.3944546375215525,0.0203673754640574,0.0203673754640574,0
net_skyscanner_android_main,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,18.01193552716475,10.19375133289182,0,1,0.0,0,2.70805020110221,0,0,2.302585092994046,0,0.4761101714116503,9.704290568545112,11.088476294450215,0.0,8.30795254527102,3.044522437723423,0.8361048173315498,2.8695194658262695,0.0148541165410197,0.0148541165410197,0
myradio_radio_fmradio_liveradio_radiostation,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,17.25078187311018,10.098784104119591,0,1,0.0,1,3.044522437723423,0,0,2.5649493574615367,0,0.4091905205419209,9.423621735282993,11.088476294450215,0.0,7.827639546366422,3.8918202981106265,0.9297013443252096,2.10918516026655,0.0232951054678387,0.0232951054678387,0
music_ytstream_youtify,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,17.8168414746607,10.134654184615345,0,1,0.0,1,2.772588722239781,0,0,2.302585092994046,0,0.4356020370273892,9.535442846415757,11.088476294450215,0.0,8.281723990411392,3.8918202981106265,0.8595492137873398,2.098940208050612,0.0149568202078131,0.0149568202078131,0
org_player,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,18.17113711972922,10.20655499233947,0,1,0.0,0,2.0794415416798357,0,0,1.9459101490553132,0,0.4861834316754311,9.74327107320596,11.088476294450215,0.0,8.428143374582726,4.110873864173311,0.7323534939822224,2.6584221740073524,0.00978159029627,0.00978159029627,0
net_manta_comic,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,17.97119766462684,10.173898680219828,0,1,0.0,0,2.4849066497880004,0,0,2.0794415416798357,0,0.4629464177923212,9.649597295410638,11.088476294450215,0.0,8.321907968230423,3.8918202981106265,0.8008282478702532,2.529241829244131,0.0137931589638055,0.0137931589638055,0
notion_id,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,17.994362507865343,10.169079676137924,0,1,0.0,1,2.8903717578961645,0,0,2.4849066497880004,0,0.4554564878696736,9.62457597573894,11.088476294450215,0.0,8.370084326378025,3.8918202981106265,0.8581718781903529,2.932531320303113,0.0141888056651956,0.0141888056651956,0
mymusic_offlinemusicplayer_mp3player_playmusic,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,17.831829702802768,10.159765177970352,0,1,0.0,1,2.5649493574615367,0,0,2.1972245773362196,0,0.4489748149888515,9.59759794301241,11.088476294450215,0.0,8.234564993267135,3.044522437723423,0.8057852590909222,2.2634243298259547,0.016219828129406,0.016219828129406,0
org_ondc_nirmitbap,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,17.784362718588245,10.151313063597527,0,1,0.0,0,2.772588722239781,0,0,2.3978952727983707,0,0.4469408965545192,9.583594292722356,11.088476294450215,0.0,8.201111644442758,3.044522437723423,0.7808865057697495,3.0590467312780247,0.0149641723028044,0.0149641723028044,0
photo_cameraselfie_sweet_camera,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,1,18.305750742021974,10.22526526760871,0,1,0.0,0,1.9459101490553132,0,0,1.791759469228055,0,0.4995360757050536,9.796040728348885,11.090614254734977,0.0,8.509967146324497,4.110873864173311,0.7029281330093327,3.2228566527502474,0.0086890289667435,0.0086890289667435,0
org_videolan_vlc,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,17.897739859228924,10.164569933625309,0,1,0.0,1,2.8903717578961645,0,0,2.4849066497880004,0,0.4564112704818267,9.62268442397868,11.088476294450215,0.0,8.275376374836407,3.044522437723423,0.7814731983324968,2.734861864242811,0.01476102770761,0.01476102770761,0
money_super_payments,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,17.72286713251984,10.158886565774232,0,1,0.0,1,3.091042453358316,0,0,2.5649493574615367,0,0.4497247565957951,9.598784322541798,11.088476294450215,0.0,8.124446855715847,3.8918202981106265,0.8848330390431619,2.2920346129387306,0.0160063097096609,0.0160063097096609,0
org_thoughtcrime_securesms,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,18.577560160246737,10.22520418087803,0,1,0.0,0,2.70805020110221,0,0,2.302585092994046,0,0.5022512813421882,9.802838631599442,11.090614254734977,0.0,8.774931387494947,3.8918202981106265,0.7792553587583173,3.1021342574795687,0.0089793700167091,0.0089793700167091,0
me_ingala_galachat,1,0,1,0,0,0,0,1,0,1,1,0,1,0,1,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,16.282292866346143,9.741752337959108,0,1,0.0,0,3.49650756146648,0,0,2.9444389791664403,0,0.2835024065296174,8.641385189966709,11.071330462204312,0.0,7.641564441260972,3.8918202981106265,1.0723319698729734,2.6931642799532316,0.0276935856556679,0.0276935856556679,0
org_mozilla_firefox,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1,18.67572732242185,10.23782168772185,0,1,0.0,0,2.1972245773362196,0,0,1.9459101490553132,0,0.5056054023383525,9.823831790596188,11.088476294450215,0.0,8.85209276347713,4.110873864173311,0.7148390180966948,2.9422828205276086,0.0076405559682429,0.0076405559682429,0
0005FAFA5FA61EA3FD6CAE8684ABE566B9F3513751AF5944066DA426CDCA02AE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,16.609639612502257,10.107664470659184,0,1,0.0,0,2.0794415416798357,0,0,1.9459101490553132,0,0.4397408194643811,9.519636114619042,11.088476294450215,0.0,7.0909098220799835,4.110873864173311,0.8318176917867383,2.4038767829230903,0.0157713733798521,0.0157713733798521,1
000E609685B5DC5311F74F6C99E23811212AF904E95D18E23C39CDD4E55715DE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,15.755006321622217,10.00146257755617,0,1,0.0,0,2.0794415416798357,0,0,1.9459101490553132,0,0.4043726397397736,9.312556298911804,11.088476294450215,0.0,6.444131256700441,4.110873864173311,0.8255634534968688,2.691141115255318,0.0258260658938325,0.0258260658938325,1
00038EC8855A2CC9170C0F0882181482C9977CC4D3AF93475E2CED20BAC87601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,16.3908339188933,10.081672856430416,0,1,0.0,0,2.1972245773362196,0,0,2.0794415416798357,0,0.4301574131501812,9.467282558909243,11.088476294450215,0.0,6.92461239604856,3.8918202981106265,0.8000009106403068,1.969699380318614,0.0210415936523162,0.0210415936523162,1
00040F7E1034634D2B8B438E37E43E04D2523496FC668C592BB4F5C562E16073,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,18.47643207053141,10.250058481609914,0,1,0.0,0,2.0794415416798357,0,0,1.9459101490553132,0,0.4969605659950301,9.889763499226667,11.088476294450215,0.0,8.586905803827538,4.110873864173311,0.7335733034150063,2.0708927267279336,0.0021055775537665,0.0021055775537665,1
0004AD1FC2C5E5D358D40A69E215E621FFF591805EDEC110DAD79E1093CA7CC1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,15.53283146193719,9.90399629403443,0,1,0.0,0,1.9459101490553132,0,0,1.791759469228055,0,0.3682171994615976,9.103223117022456,11.071330462204312,0.0,6.431331081933479,4.110873864173311,0.825687314881178,2.704398471251524,0.0464819571217657,0.0464819571217657,1
00043914D385019B70FA2D0E289EC3FDF8A07CCED326C03EA3CF3D71BBBB1206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,17.10853350564837,10.19246653514904,0,1,0.0,0,1.9459101490553132,0,0,1.791759469228055,0,0.4836689387325817,9.722742297672552,11.088476294450215,0.0,7.3864708488298945,3.044522437723423,0.751366140386497,2.3868562797818105,0.0097836296289701,0.0097836296289701,1
000461DA0D6436E86A764335BECEC402D2B8EDAD0C04B5B4650F18DA926EBABD,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,1,17.17367673576594,10.199262147031352,0,1,0.0,0,1.9459101490553132,0,0,1.791759469228055,0,0.5020414530040246,9.777398127954989,11.088476294450215,0.0,7.396948602621014,4.110873864173311,0.7586724907948232,2.1718798813521736,0.0108705128071152,0.0108705128071152,1
