app_name,rcv_com.google.firebase.iid.firebaseinstanceidreceiver,srv_com.google.android.gms.measurement.appmeasurementservice,perm_android.permission.read_phone_state,srv_com.google.android.gms.ads.adservice,prv_com.google.android.gms.ads.mobileadsinitprovider,rcv_androidx.work.impl.background.systemalarm.constraintproxy$storagenotlowproxy,srv_com.google.android.gms.auth.api.signin.revocationboundservice,perm_android.permission.change_wifi_state,act_com.facebook.facebookactivity,used_requestnetwork,activity_started,has_fatal_exception,read_contacts,access_location,total_packets,unique_dest_ips,frequent_beaconing_detected,avg_packet_size,max_packet_size,min_packet_size,avg_flow_duration,flow_entropy,max_inter_arrival_time,label
pedometer_stepcounter_calorieburner_pedometerforwalking,1,0,1,1,1,1,1,0,1,0,0,0,0,1,8.33019579243895,1.9671642983043243,0,9.63881410266446,11.088832826645163,3.874594090088739,0.015618816695164302,0.7385096216932159,3.1450713719105434,0
in_upstox_app,0,1,1,0,0,1,1,0,1,1,1,0,1,1,9.24229077529208,2.314761927130328,1,9.884639317265794,11.088533710268674,3.867918876096687,0.01310755579846275,0.9128924510948906,2.3811912856816906,0
com_nestopar,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8.261457088259105,2.294567312984099,1,9.833749770998551,11.088242114928747,3.027427053196655,0.010639050394231221,0.766101210415381,2.90286538663636,0
com_airbnb_android,1,1,1,0,0,1,1,0,0,0,0,0,0,1,8.596514050332878,2.322109358745915,1,9.601040358435325,11.089560330997923,3.8787911524557446,0.01070904521038115,0.770106232730076,2.9995087141825545,0
com_tradingview_tradingviewapp,1,1,0,0,0,1,1,0,0,0,0,0,0,1,9.160651152472386,1.961091193811531,0,9.84083986336494,11.088990748964902,3.9021852574820435,0.010913891572129802,0.6954467487179701,3.7092403421346294,0
org_telegram_messenger,1,1,0,0,0,1,1,0,0,0,0,0,0,1,8.440360721781142,2.2932640988137503,1,9.491739744977842,11.088897242814223,3.9058124683527686,0.009029075330589924,0.7749670107614519,2.465163390157671,0
com_microsoft_android_smsorganizer,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8.226948247072775,2.3112141813976876,0,9.597197080146557,11.086971815503713,3.0964151342768136,0.028427828038563162,0.7706211406351414,3.5794837684571243,0
org_mozilla_firefox,1,1,1,0,0,1,1,1,1,0,1,0,0,1,9.14658524507179,2.288590737275644,0,10.034796139993826,11.088864843128611,3.8588342033147893,0.012485812119424419,0.7462690385036713,2.814252636713458,0
com_cardinalblue_piccollage_google,0,0,0,1,1,1,0,0,0,0,0,0,0,0,8.226539595716437,2.0468211797680333,1,9.915349375838836,11.08838411673137,3.8711105099113787,0.013124167904542265,0.722494820626122,3.022847304128565,0
in_swiggy_android,1,1,1,0,0,1,1,0,1,0,0,0,0,1,8.56285262839636,2.626860639534019,0,9.801934891903045,11.08862607623545,3.8813533830409592,0.008834998843370082,0.7776078167901032,3.3408508809448882,0
