app_name,rcv_com.google.firebase.iid.firebaseinstanceidreceiver,srv_com.google.android.gms.measurement.appmeasurementservice,perm_android.permission.read_phone_state,srv_com.google.android.gms.ads.adservice,prv_com.google.android.gms.ads.mobileadsinitprovider,rcv_androidx.work.impl.background.systemalarm.constraintproxy$storagenotlowproxy,srv_com.google.android.gms.auth.api.signin.revocationboundservice,perm_android.permission.change_wifi_state,act_com.facebook.facebookactivity,used_requestnetwork,activity_started,has_fatal_exception,read_contacts,access_location,total_packets,unique_dest_ips,frequent_beaconing_detected,avg_packet_size,max_packet_size,min_packet_size,avg_flow_duration,flow_entropy,max_inter_arrival_time,label
0030910164E795C5079B6CEBAC8F138F027D27DF6DEDBF1969AA7D86A084A961,0,0,1,0,0,0,0,1,0,0,0,0,0,0,7.9702436054369405,1.7905720217995396,0,9.740588228006112,11.089035928149622,4.1249927138527385,0.003173340516289567,0.6990494929083277,2.3671483813525342,1
003ECDE618EAF2E1727728F72B7E914196E3F010747F08C980C5E56E8C84DE2A,1,1,0,0,0,0,0,0,1,0,0,0,0,0,7.855237278264598,1.8248394626139979,0,9.585002796429382,11.088410558425917,3.912799722792372,0.009497551397829002,0.7570577062416285,2.1654341055848025,1
002EA64C06BCEF78527D08E73B17F9FD9D6DB8253A6C44F0E29A3CBA617A732B,0,0,1,0,0,0,0,1,0,0,1,1,0,1,7.556668111573526,1.8169012617854972,0,8.862938575880715,11.088735559349303,4.1117273764994975,0.022406812642617475,0.7280778159238417,2.6722293164206583,1
002CFA002CAD03B550064C3B2D25F1C28E179E4E5D43B8DA76A59F27FD2B76C5,0,0,1,0,0,1,0,1,0,1,1,0,1,1,7.604778898536042,2.0752259302682243,0,8.782788119681323,11.087975385238297,3.9106657946116186,0.012542447972511793,0.811315870695851,2.438019186058433,1
003CCEEC5D0D7CD60A23CDAAB83434D33A0F7F5741B865E1AB3DE0092278BE1E,0,0,1,0,0,0,0,1,0,0,1,1,0,0,7.1629349785655805,2.1108422940681755,0,9.25500087680458,11.089670417765465,3.8991223641659714,0.02015091013690293,0.8919124416724558,2.281860538726946,1
00294B0C7524493345BF75E3FD1E1109A1E6B33E44A9DBEE6253DF7CC3E4895B,0,0,1,0,0,0,0,1,0,0,1,0,0,1,7.638418905749532,1.8098334911648373,0,9.213719843177085,11.08903761673075,3.8891399861292313,0.016927568449342643,0.7778461604944653,2.3025605843955987,1
00005B6B8FDD182A2F7FF41FE9738CDDE5D39AF500D60DF38AE618BD76082CB5,1,1,0,0,1,0,0,0,0,0,0,0,0,0,7.86730905669789,2.1146590301786747,0,8.891028880952,11.088361304725689,3.900838617000574,0.012508147174254339,0.7558403900333558,2.30747937760086,1
003EBD342B00F099ABC6F4D3FA83124306FE5519561193DF7EA5FEAC218F2208,1,1,0,0,0,0,0,0,0,0,0,0,0,0,7.057634385586139,1.8294426970888529,0,8.760948405047408,11.089628352921045,3.895965198834223,0.018303946152710304,0.719259310239196,2.281384466623187,1
0043A782C4CF2884771465C83AA60FDA0DA359FAF672BD58741D2F6DA01838CD,1,1,1,0,0,0,0,1,0,0,0,0,0,0,7.79009670128329,1.9578449080437543,0,9.578342545891886,11.08855797288038,4.091145158312474,0.00766937569466742,0.7426749620048885,2.5625135628949476,1
003ECDE618EAF2E1727728F72B7E914196E3F010747F08C980C5E56E8C84DE2A,1,1,0,0,1,1,1,0,1,0,0,0,0,0,7.9118035637859405,2.1344407768543388,0,9.608177010297771,11.089258512398489,4.13253293101341,0.0066966722149844025,0.79052718799891,2.2712026789680975,1
000142080A2854488DAC3F43D11F15A3BEFB2F1CEDAA904FCEEB2C2E28D6A29F,0,1,1,0,1,1,0,0,1,1,1,0,0,0,8.053205227798312,2.0986947343730566,0,9.6236860440207,11.08920359708058,3.89590227938906,0.007553769465643175,0.7707044451556987,1.6283930686578136,1
002D6FBB5E4EA8FB6F9A8CA321CEB73CBBB1090C7497B28D1D2ABC76982DAE85,1,1,1,0,0,0,1,0,1,0,0,0,0,0,7.79738325357823,2.4896170199657983,0,8.929458239910447,11.088420063282076,4.109649827715801,0.00881960957124939,0.8181616913180123,2.05231629746375,1
000F8752D05F315689A96A59D22CAE508F00B24717A329B07AA1881E4E4EC6DA,0,0,1,0,0,0,0,1,0,0,0,1,0,0,7.382121378164085,2.0510672971832022,0,9.426537837246316,11.089554417190284,4.126310265271047,0.021995548678959566,0.7740189592316357,2.701358682632783,1
00052B3AB096E61C3008AE77AA6C7DE22C28B08CFB61BCCDFC6128F373209139,0,0,1,0,0,0,0,1,0,1,0,0,0,1,7.318943633308598,2.1002921564248984,0,9.769628047568052,11.088635052263655,3.880790923459868,0.00844839542876014,0.751411699108121,2.6226478841385887,1
000371520366622D75A974E3DA635976A5F8D6569A5D2CAEB08BDAB46E842734,0,0,1,0,0,0,0,1,0,0,1,1,0,1,7.221668622480701,2.098177563856039,1,9.149346904809853,11.08873035923074,3.908916936874919,0.013576630763592508,0.8187272347705186,2.300942308670074,1
003CCEEC5D0D7CD60A23CDAAB83434D33A0F7F5741B865E1AB3DE0092278BE1E,0,0,1,0,0,0,0,1,0,1,1,1,1,1,7.768941257521782,2.3751608701242226,1,8.497174141727273,11.088464865064065,3.8940998580583805,0.014554023948742365,0.7844193695807355,2.5338323742241364,1
0043A782C4CF2884771465C83AA60FDA0DA359FAF672BD58741D2F6DA01838CD,0,0,1,0,0,0,0,1,0,0,1,0,0,0,7.826526740496798,1.7770169295261236,0,9.71408569106193,11.089357571123777,4.1607649989227875,0.009671333017198329,0.7342003325974816,2.7808240129132495,1
000DDCEE5F9FA00F4652828CB2D4E4B08A3A422F4472D01F56886A40744BF4BD,1,0,0,0,0,0,0,0,0,1,1,0,0,1,7.447533665251697,1.8165527243721584,0,9.550087819945581,11.087312830074294,3.887111816379597,0.01543549396892227,0.8091861260557229,2.4748945351330343,1
002959EC3706108099685C59465F2A91207284F4F69A803AE06C99BE2727D050,0,0,0,0,0,1,0,0,0,1,1,0,1,1,7.987538551003907,1.8092679399803502,0,9.669535759221759,11.08857745479235,3.878287164732998,0.007749257255800192,0.7513463379277382,2.5414007350958645,1
00392F885A35092506A6A7686C00BD9140872429D495A026E00C22F5293784CC,1,1,0,1,1,1,0,0,0,0,0,0,0,0,7.093159002826478,2.4632534423869137,0,9.32722057692469,11.088702286987013,3.8962418881131407,0.016894892424736498,0.7150673496474027,2.280190189558457,1
004067A1980472621D5571F6F1D3A7F5FD16380F77E2B81A6512B34E562DF394,1,1,0,0,0,0,0,0,1,0,0,0,0,0,7.682485124869386,2.4140224689621985,0,8.935525417935237,11.089006359857038,3.871440509167833,0.009055245131369443,0.8130071345484429,2.3373069202684684,1
001EB22411A9E04D2B996132B3D4A5DA6F573C6BA16FF5FCD88FF1D147043B56,0,0,1,0,0,0,0,1,0,1,1,1,1,1,7.387179110206909,2.3125181516796673,0,9.237136499805471,11.087972070485508,3.873356816601022,0.04678237262839144,0.7861044609295671,2.6071976130555283,1
001AC3E574F1350DE51A71987D72B205A61063FF469BCEEAB6965556805B665F,1,1,0,0,1,0,0,0,1,0,0,0,0,0,7.217831549655192,2.1140500345640376,0,8.812603184070706,11.089281615033531,3.906570058394691,0.015923361503158203,0.7499337454707964,2.0836372205309566,1
00052B3AB096E61C3008AE77AA6C7DE22C28B08CFB61BCCDFC6128F373209139,1,0,1,0,0,1,1,1,0,1,1,0,1,1,8.99940317245051,2.4846129217831674,0,9.420351871048913,11.088693649353338,3.8746869940152293,0.0053299455285809256,0.8927381735714865,2.089910253906535,1
003EBD342B00F099ABC6F4D3FA83124306FE5519561193DF7EA5FEAC218F2208,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8.20217254895863,1.69952505249264,0,9.534107003472773,11.088568624062,3.9051781437284725,0.0038338085566374386,0.7551164277633265,2.396227896836897,1
0030910164E795C5079B6CEBAC8F138F027D27DF6DEDBF1969AA7D86A084A961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.456879116472608,1.5238433220301615,0,9.696590589436202,11.088556391814864,3.903602113508092,0.014861242459704355,0.7236256799637396,2.375938663836515,1
003ECDE618EAF2E1727728F72B7E914196E3F010747F08C980C5E56E8C84DE2A,1,1,1,0,0,0,0,0,0,0,0,0,0,0,7.6712673773398485,1.9885186318379968,0,9.056142546858046,11.089243772198603,3.8742271724737356,0.010204062896135712,0.8487026998395475,1.697733094003183,1
001ADFD86FE877D30B8FD6C4486C777F66F07F7F33378B625A2921E660C22AB3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,7.967825119318104,2.3900002670929354,0,9.225525960109279,11.088967853960218,4.11749168281742,0.021743238731346377,0.8930821961049579,1.7931367856476013,1
00052B3AB096E61C3008AE77AA6C7DE22C28B08CFB61BCCDFC6128F373209139,1,1,1,0,0,1,1,1,0,1,1,0,1,1,8.985627022692432,2.594432364391017,0,9.38632760816243,11.08911970360754,3.8983973141137103,0.0029066647201200103,0.862079679139261,1.760922391230804,1
000371520366622D75A974E3DA635976A5F8D6569A5D2CAEB08BDAB46E842734,0,0,1,0,0,0,0,1,0,1,1,0,1,1,7.985040386327364,2.3241682997135684,0,9.527996286311655,11.08785195499894,4.118272014765396,0.016236138118381212,0.8368486397511747,2.0727308676290805,1
00105A837C446B9DDDD8B89ED85BB786A8AC952094886022A679ECBDE3849DF2,0,0,1,0,0,0,0,1,0,0,0,0,0,1,7.63544090134327,2.115441386727902,0,8.724755998951927,11.072338665947921,4.1174192706904815,0.015094373100540733,0.7597911589598088,2.022448856678951,1
003A69E80EC53B6C347C58383235A6650FA880069FA6C4633E7E73679A578065,0,0,1,0,0,0,0,1,0,0,0,1,0,1,7.714959017451776,2.0888512399675183,0,9.20303301851865,11.08966680036698,4.104447077666523,0.010080853249416159,0.8856427516479627,2.2766294449979663,1
000DDCEE5F9FA00F4652828CB2D4E4B08A3A422F4472D01F56886A40744BF4BD,0,0,1,0,0,0,0,1,0,1,1,1,0,1,7.562928572371422,2.06601432733509,0,9.188403594252195,11.088072443180508,4.136976944076695,0.011785947479989773,0.7728832903464384,2.137090854748225,1
001A98712FD8E84C72DA55CAD3173AC150A20913C281A4C222868A415B8C9F50,1,1,0,0,0,0,0,0,1,0,0,0,0,0,7.473078981678364,2.130481398085617,0,9.630993382389207,11.089624440361055,4.099441226381589,0.017752618240907247,0.7466488085005785,2.3600450927312675,1
0043A782C4CF2884771465C83AA60FDA0DA359FAF672BD58741D2F6DA01838CD,0,0,1,0,0,0,0,1,0,0,1,1,1,1,7.950869235993757,2.113204824231111,0,9.234291216027747,11.089512215898612,4.09105845159691,0.004882107887818832,0.897112815653285,2.354741343720972,1
0014BA372F61C9C0EA6FB4F36E21E8A3C0B8377F0FC1C406684BB7BA9AC4EC50,1,1,0,0,0,0,0,0,1,0,0,0,0,0,7.335965231151726,2.0903144531141926,0,9.128261840569367,11.087987996774466,4.111335976659589,0.019460873008609304,0.7500634527532367,2.0450715568048694,1
002957B4072FBF3430EF7A21D7E382102B25F72D6C430A571ED1AA15A0517C8D,1,1,1,0,0,1,1,1,0,1,1,0,1,1,7.805000489681735,2.3667350641847715,0,9.23420728728061,11.089319418035263,2.9949428219882526,0.010360513505000814,0.8452509701134908,1.6444112775390443,1
