app_name,rcv_com.google.firebase.iid.firebaseinstanceidreceiver,srv_com.google.android.gms.measurement.appmeasurementservice,perm_android.permission.read_phone_state,srv_com.google.android.gms.ads.adservice,prv_com.google.android.gms.ads.mobileadsinitprovider,rcv_androidx.work.impl.background.systemalarm.constraintproxy$storagenotlowproxy,srv_com.google.android.gms.auth.api.signin.revocationboundservice,perm_android.permission.change_wifi_state,act_com.facebook.facebookactivity,used_requestnetwork,activity_started,has_fatal_exception,read_contacts,access_location,total_packets,unique_dest_ips,frequent_beaconing_detected,avg_packet_size,max_packet_size,min_packet_size,avg_flow_duration,flow_entropy,max_inter_arrival_time,label
000314F0837FF123AF5445038690A6A697E4FEB6CCE50066D9E776C1EDC1942D,1,0,0,1,1,1,0,0,0,0,0,0,0,0,7.767351171166546,2.048834598972894,0,9.691118753826787,11.0887496925907,3.875516965476867,0.011908300805293886,0.6974880963745411,3.041001550355879,0
org_ieee_mobile_mcoe_ieee,1,1,0,0,0,0,1,1,1,1,0,0,0,0,8.652390987819174,2.0700446754290933,0,9.755021979816847,11.08892156659479,3.8909924962992086,0.005288296060603252,0.7523154399172102,2.184395906531998,0
music_ytstream_youtify,1,0,1,0,0,0,1,0,1,1,0,0,0,1,8.25040072942771,1.9324334478783853,0,9.624097868251077,11.08806983246112,3.8958126856550384,0.005299065255168992,0.7123968176636946,2.9175630192281297,0
000371520366622D75A974E3DA635976A5F8D6569A5D2CAEB08BDAB46E842734,1,0,1,0,0,0,0,0,0,1,1,0,1,1,8.064719319204743,1.9350525010461985,0,9.303728255467552,11.073173540239077,3.037969045829293,0.008103756026338955,0.8524526074131515,1.6679478298918649,1
004896B1FACE2D16C7C2ECFE9A72DEA078D0FEC4EF547443416A6CD4CF478BC3,1,1,0,1,1,1,1,0,0,0,0,0,0,1,8.42617406909664,2.2272729715089215,1,9.791237799958399,11.089398372896198,3.887867878407541,0.014184389361608526,0.8122220054785992,3.0960030291102605,0
00408A01008599990BCA59CF795806BB35536B22775E4294990E5CF72550C089,1,1,0,0,0,0,1,0,0,0,0,0,0,0,7.0890902480567295,1.8963219937787126,0,9.188159934793948,11.088039534584626,3.897178884446092,0.022049996204289185,0.8011136874022908,2.2695528529279607,1
com_transsion_phoenix,1,1,1,0,0,0,1,1,0,1,1,0,1,1,8.220060237808099,2.1892600120004735,0,9.376448192788393,11.087032394080504,3.914681041933483,0.009409759344944825,0.7687642761133897,2.1780952827902667,0
gomechanic_retail,0,0,1,0,0,0,0,1,0,0,1,0,0,1,8.12583045518939,2.059836729070613,0,9.671598508371696,11.08906118687355,3.8876548888086746,0.0034317325450167607,0.7228910079749616,1.868628740146816,1
0042AA3AEB1C849D99BCA81BC2718D298E68147DECEE4A2205DE56E697E9F7C2,1,1,1,1,1,0,1,0,1,0,0,0,1,1,8.75994418676339,2.2601884968932584,0,9.360608560358802,11.088098142277378,3.9222132933145795,0.0062788477398150995,0.7198085359599647,3.1298109108332928,0
com_thinkdirty_thinkdirtyapp,0,0,0,0,0,0,0,1,0,1,1,0,0,1,7.093239617481041,2.06142792757986,0,9.511021925582028,11.087824650281382,4.128379786521992,0.02526079534862395,0.8421190400482099,2.107204249100363,1
com_appmind_radios_in,1,1,1,1,1,1,1,0,0,0,0,0,0,1,8.091141624085159,2.173866025003934,1,9.530141199406149,11.08773674332823,2.9829523841776884,0.007561237036870531,0.7878300075506119,3.814739872726283,0
com_aige_hipaint,1,1,0,0,0,0,1,0,0,0,0,0,0,1,8.300009636921077,2.3067204978465785,0,9.265395396622447,11.088120790556111,3.885623719194735,0.012608635812606558,0.8131060728384762,2.425727979267319,1
com_catalinagroup_callrecorder,1,1,1,0,0,1,1,0,0,0,0,0,0,0,7.4823255589735345,1.6386461440503997,0,9.30745531212505,11.088998813232683,3.8911933593575125,0.007692043957488664,0.7577042919195974,2.3069273218262696,0
railrestro_mobile_app,0,0,1,0,0,0,0,1,0,1,1,1,0,1,7.211857792040266,1.9336778356750344,0,9.168894726489379,11.088325942116677,3.07965933396077,0.031281468461009376,0.8171225507337734,2.0486596610147187,1
com_cabbazar_user,0,0,1,1,1,1,1,0,1,0,1,0,0,1,9.47100773861301,2.063239712970753,1,9.766474214348177,11.088523696828648,3.9087939506046068,0.007474947790580621,0.7979996738059975,3.3936173267004763,0
0025A026BE42A0E46F2F5C42DCC8B9335F97489DE816E3879A098C44390F8517,1,0,1,0,0,0,0,1,0,1,1,0,1,1,7.333688939166138,1.4835216427034557,0,9.05241072623262,11.070130875215158,3.8801910092006806,0.005874223348747031,0.7353893123174972,1.9680338302313014,1
004391300E7C1D4C04902946FE4DC8EB6A4B6057F4268BB0801216D1BEEA23C2,1,1,0,0,0,0,1,0,0,1,1,0,0,0,7.5323662811993,2.1553897357267084,0,8.811159042679881,11.08843546615716,3.8960999889393118,0.022306623745838586,0.7419143255051031,2.800191852967391,0
com_cabbazar_user,1,1,0,1,1,1,1,0,1,0,0,0,0,1,7.699431130030399,2.3504228238154705,1,9.630776482659199,11.086678698978252,3.8996545709339454,0.035908820566781116,0.7492399985327268,2.6665550229560178,0
com_soundcloud_android,1,1,0,1,1,1,1,0,0,0,0,0,0,1,7.240980671800135,2.0526391798269676,1,9.304390917844207,11.088953407676083,3.884553880403382,0.03922616991373566,0.7524813356547253,3.519399279300658,0
com_actiondash_playstore,0,1,1,1,1,1,0,1,0,0,0,0,0,1,8.099258510882569,2.147627177271368,0,9.74855637267579,11.08765184252225,3.9000040560290246,0.010447816301030009,0.7622448211498087,2.9619993650382352,0
0001EF3DC57C9905FE7EAD593F2C3C092AAE46FA924116EAA704BE896106371D,1,1,0,0,0,1,1,0,1,1,0,0,0,1,7.988253887245634,2.0549397463951986,0,9.570224202690195,11.08731963815427,3.9028089805657395,0.009525859136320976,0.7093713623335086,3.1656534757829733,0
com_microsoft_designer,0,0,1,0,1,1,1,0,0,0,0,0,0,1,8.844546235965208,2.1598789558969895,0,9.706166722430064,11.088230722126404,3.874922645403596,0.018527891958234004,0.7190432465147735,3.2466056853431926,0
001B08946F02686FF6073AB46752D6741D68FFD19F5CE4EFF2A0AB49A5A0CC4E,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.787409075219435,1.608538043279924,0,9.494425984541184,11.068453241402054,4.107890940102411,0.015302863844344875,0.7614635494270378,2.071019427386135,1
com_trello,1,1,0,0,0,0,1,0,0,0,1,0,0,0,7.787506393457535,2.09159753481945,0,9.402380669584174,11.087663705083513,3.873596403309211,0.009227117914058225,0.8584537356457693,2.2384253504273603,1
002CD3D4F084B01AD9EC0546454458D685BF83CE5722660B60FF485BF6485480,1,0,1,1,0,1,1,1,0,0,0,0,0,1,8.823470129039507,2.2652279085837685,0,9.740309013177052,11.088224702225286,3.0674735300729616,0.007296295814223809,0.7840885503092978,3.2166086608653557,0
003CCEEC5D0D7CD60A23CDAAB83434D33A0F7F5741B865E1AB3DE0092278BE1E,0,0,1,0,0,0,0,1,0,0,1,1,0,1,7.458191352662238,1.7182406302162943,0,8.865620383791509,11.087431114525845,3.895830860478955,0.01762673479441389,0.7280760541590084,1.7872321818594972,1
000461DA0D6436E86A764335BECEC402D2B8EDAD0C04B5B4650F18DA926EBABD,1,1,0,1,1,1,1,0,1,0,0,0,0,0,7.860459540186038,1.9539942720213062,0,9.785377149762576,11.088155306060345,3.879129555655353,0.01578949591251061,0.7255887255311948,2.024609598691664,1
003CCEEC5D0D7CD60A23CDAAB83434D33A0F7F5741B865E1AB3DE0092278BE1E,0,0,1,0,0,0,0,1,0,1,1,1,1,1,6.9911781363966625,2.0698063972587586,0,8.42866476599689,11.087611639373295,3.9037425691578203,0.024613060885453585,0.7338469789348947,1.791729468223978,1
com_accurate_weather_forecast_live,0,0,1,1,1,1,0,0,0,0,0,0,0,1,9.114047958351131,2.0593551990925985,1,9.665692495850143,11.088047718503509,3.0447822645418663,0.012896677596283043,0.7552475062085744,3.231392423608154,0
003ECDE618EAF2E1727728F72B7E914196E3F010747F08C980C5E56E8C84DE2A,1,1,0,0,0,1,1,0,0,0,0,0,0,1,7.679172109119749,2.0501793006793645,1,9.608889301643808,11.08781588909284,3.8869319381583733,0.011827653432528923,0.882967290076465,2.1148347304139365,0
com_adobe_reader,1,1,0,1,0,1,1,0,0,0,0,0,0,1,7.772948082442071,2.2600260247841097,1,9.592632919117696,11.087767315048605,3.8922249541603087,0.029396584235754513,0.7858339334185239,3.1585937323460715,0
001EAD5C5E69578AC3037B4665FDB023352EFCB247EA7CACFB439AEE0780AE06,0,0,1,0,0,0,0,1,0,0,1,0,0,1,7.69633200225457,2.0425829400219686,0,8.62907846838405,11.087295974637229,4.119831839944976,0.02149017969750178,0.725927855210342,2.140744892939096,1
com_toomics_global_google,1,1,0,1,1,1,1,0,1,0,0,0,0,1,7.708475211097848,2.2868759719591245,0,9.725443781437669,11.088651080072939,3.141898027471926,0.015430023383197157,0.9211201405789964,3.273119833499763,0
